full_index,TSPAN6,TNMD,DPM1,SCYL3,C1orf112
F3_P4_M47-Post_P4.253,0.0,0.0,8.51,0.0,0.0
F4_P1_M47-Post_P4.254,0.0,0.0,0.0,7.82,0.0
F4_P2_M47-Post_P4.255,0.0,0.0,0.0,0.0,0.0
F4_P3_M47-Post_P4.256,0.0,0.0,0.0,0.0,0.0
F4_P4_M47-Post_P4.257,0.0,0.0,0.0,0.0,0.0
F5_P1_M47-Post_P4.258,0.0,0.0,0.0,0.0,0.0
F5_P2_M47-Post_P4.259,0.0,0.0,0.0,0.0,0.0
F5_P3_M47-Post_P4.260,0.0,0.0,6.0,0.0,0.0
F5_P4_M47-Post_P4.261,0.0,0.0,8.23,0.0,0.0
F6_P1_M47-Post_P4.262,0.0,0.0,0.0,0.0,0.0
F6_P2_M47-Post_P4.263,0.0,0.0,0.0,0.0,0.0
F6_P3_M47-Post_P4.264,0.0,0.0,0.0,0.0,0.0
F6_P4_M47-Post_P4.265,0.0,0.0,0.0,0.0,0.0
F7_P1_M47-Post_P4.266,0.0,0.0,8.43,0.0,0.0
F7_P2_M47-Post_P4.267,0.0,0.0,0.0,0.0,0.0
F7_P3_M47-Post_P4.268,0.0,0.0,0.0,0.0,0.0
F7_P4_M47-Post_P4.269,0.0,0.0,0.0,0.0,0.0
F8_P1_M47-Post_P4.270,0.0,0.0,8.6,0.0,0.0
F8_P2_M47-Post_P4.271,0.0,0.0,0.0,6.33,0.0
F8_P3_M47-Post_P4.272,0.0,0.0,9.21,0.0,0.0
F8_P4_M47-Post_P4.273,0.0,0.0,0.0,0.0,0.0
F9_P1_M47-Post_P4.274,0.0,0.0,0.0,8.8,0.0
F9_P2_M47-Post_P4.275,0.0,0.0,1.28,0.0,0.0
G10_P1_M47-Post_P4.276,0.0,0.0,0.0,0.0,0.0
G10_P2_M47-Post_P4.277,0.0,0.0,0.0,0.0,0.0
G11_P1_M47-Post_P4.278,0.0,0.0,0.0,0.69,0.0
G11_P2_M47-Post_P4.279,0.0,0.0,0.0,0.0,0.0
G12_P1_M47-Post_P4.280,0.0,0.0,0.0,0.0,0.0
G12_P2_M47-Post_P4.281,0.0,0.0,0.0,4.72,0.0
G1_P1_M47-Post_P4.282,0.0,0.0,0.0,0.0,0.0
G1_P2_M47-Post_P4.283,0.0,0.0,0.0,0.0,0.0
G2_P1_M47-Post_P4.284,0.0,0.0,0.0,7.33,0.0
G2_P2_M47-Post_P4.285,0.0,0.0,0.0,0.0,0.96
G3_P1_M47-Post_P4.286,0.0,0.0,0.0,0.0,0.0
G3_P2_M47-Post_P4.287,0.0,0.0,0.0,0.0,0.0
G4_P1_M47-Post_P4.288,0.0,0.0,0.0,0.0,0.0
G4_P2_M47-Post_P4.289,0.0,0.0,0.0,0.0,0.0
G5_P1_M47-Post_P4.290,0.0,0.0,0.0,0.0,2.1
G5_P2_M47-Post_P4.291,0.0,0.0,8.89,0.0,0.0
G6_P1_M47-Post_P4.292,0.0,0.0,0.0,0.0,0.0
G7_P1_M47-Post_P4.293,0.0,0.0,0.0,0.0,0.0
G8_P1_M47-Post_P4.294,0.0,0.0,0.0,0.0,0.0
G8_P2_M47-Post_P4.295,0.0,0.0,0.0,0.0,0.0
G9_P1_M47-Post_P4.296,0.0,0.0,0.0,5.14,0.0
G9_P2_M47-Post_P4.297,0.0,0.0,7.0,0.0,0.0
G9_P3_M47-Post_P4.298,0.0,0.0,0.0,0.0,0.0
H10_P1_M47-Post_P4.299,0.0,0.0,0.0,2.22,0.0
H10_P2_M47-Post_P4.300,0.0,0.0,0.0,0.0,0.0
H10_P3_M47-Post_P4.301,0.0,0.0,7.64,0.0,0.0
H11_P1_M47-Post_P4.302,0.0,0.0,0.0,0.0,0.0
H11_P2_M47-Post_P4.303,0.0,0.0,8.56,0.0,0.0
H11_P3_M47-Post_P4.304,0.0,0.0,0.0,0.0,0.0
H11_P4_M47-Post_P4.305,0.0,0.0,0.0,6.6,0.0
H12_P1_M47-Post_P4.306,0.0,0.0,2.81,0.0,0.0
H12_P2_M47-Post_P4.307,0.0,0.0,0.0,0.0,0.0
H12_P3_M47-Post_P4.308,0.0,0.0,0.0,0.0,0.0
H12_P4_M47-Post_P4.309,0.0,0.0,0.0,0.0,0.0
H1_P1_M47-Post_P4.310,0.0,0.0,0.0,0.0,0.0
H1_P2_M47-Post_P4.311,0.0,0.0,0.0,0.0,0.0
H1_P3_M47-Post_P4.312,0.0,0.0,0.0,0.0,0.0
H1_P4_M47-Post_P4.313,0.0,0.0,0.0,0.0,0.0
H2_P1_M47-Post_P4.314,0.0,0.0,8.78,0.0,0.0
H2_P2_M47-Post_P4.315,0.0,0.0,0.0,0.0,0.0
H2_P3_M47-Post_P4.316,0.0,0.0,0.0,0.0,0.0
H2_P4_M47-Post_P4.317,0.0,0.0,0.0,0.0,0.0
H3_P1_M47-Post_P4.318,0.0,0.0,0.0,0.0,1.14
H3_P2_M47-Post_P4.319,0.0,0.0,0.0,0.0,0.0
H3_P3_M47-Post_P4.320,0.0,0.0,0.0,0.0,0.0
H3_P4_M47-Post_P4.321,0.0,0.0,0.0,0.0,0.0
H4_P1_M47-Post_P4.322,0.0,0.0,0.0,0.0,0.0
H4_P2_M47-Post_P4.323,0.0,0.0,0.0,0.0,4.03
H4_P3_M47-Post_P4.324,0.0,0.0,0.0,0.0,0.0
H4_P4_M47-Post_P4.325,0.0,0.0,0.0,0.0,0.0
H5_P1_M47-Post_P4.326,0.0,0.0,0.0,0.0,0.0
H5_P2_M47-Post_P4.327,0.0,0.0,3.02,0.0,0.0
H5_P3_M47-Post_P4.328,0.0,0.0,0.0,0.0,0.0
H6_P1_M47-Post_P4.329,0.0,0.0,0.0,0.0,0.0
H6_P2_M47-Post_P4.330,0.0,0.0,0.0,0.0,0.0
H6_P3_M47-Post_P4.331,0.0,0.0,0.0,0.0,0.0
H6_P4_M47-Post_P4.332,0.0,0.0,0.0,0.0,0.0
H7_P1_M47-Post_P4.333,0.0,0.0,0.0,6.01,0.0
H7_P2_M47-Post_P4.334,0.0,0.0,0.0,0.0,0.0
H7_P3_M47-Post_P4.335,0.0,0.0,0.0,0.0,0.0
H8_P1_M47-Post_P4.336,0.0,0.0,0.0,0.0,0.0
H8_P2_M47-Post_P4.337,0.0,0.0,3.88,0.0,0.0
H8_P3_M47-Post_P4.338,0.0,0.0,0.0,0.0,0.0
H8_P4_M47-Post_P4.339,0.0,0.0,8.35,0.0,1.1
H9_P1_M47-Post_P4.340,0.0,0.0,0.0,0.0,0.0
H9_P2_M47-Post_P4.341,0.0,0.0,0.0,0.0,0.0
H9_P3_M47-Post_P4.342,0.0,0.0,0.0,0.0,0.0
H9_P4_M47-Post_P4.343,0.0,0.0,0.0,0.0,0.0
A10_P5_M47_L001-Post_P4.344,0.0,0.0,0.0,0.0,0.0
A11_P5_M47_L001-Post_P4.345,0.0,0.0,0.0,0.0,0.0
A12_P5_M47_L001-Post_P4.346,0.0,0.0,0.0,0.0,0.0
A4_P5_M47_L001-Post_P4.347,0.0,0.0,0.0,0.0,0.0
A5_P5_M47_L001-Post_P4.348,0.0,0.0,0.0,0.0,0.0
A6_P5_M47_L001-Post_P4.349,0.0,0.0,0.0,0.0,0.0
A7_P5_M47_L001-Post_P4.350,0.0,0.0,0.0,0.0,0.0
A8_P5_M47_L001-Post_P4.351,0.0,0.0,0.0,0.0,0.0
A9_P5_M47_L001-Post_P4.352,0.0,0.0,0.0,0.0,0.0
B10_P5_M47_L001-Post_P4.353,0.0,0.0,0.0,0.0,0.0
B11_P5_M47_L001-Post_P4.354,0.0,0.0,6.89,0.0,0.0
B12_P5_M47_L001-Post_P4.355,0.0,0.0,0.0,0.0,0.0
B1_P5_M47_L001-Post_P4.356,0.0,0.0,0.0,0.0,0.0
B2_P5_M47_L001-Post_P4.357,0.0,0.0,0.0,0.0,0.0
B3_P5_M47_L001-Post_P4.358,0.0,0.0,0.0,0.0,0.0
B4_P5_M47_L001-Post_P4.359,0.0,0.0,7.58,0.0,0.0
B5_P5_M47_L001-Post_P4.360,0.0,0.0,0.0,0.0,0.0
B6_P5_M47_L001-Post_P4.361,0.0,0.0,0.0,0.0,0.0
B7_P5_M47_L001-Post_P4.362,0.0,0.0,0.0,0.0,0.0
B8_P5_M47_L001-Post_P4.363,0.0,0.0,0.0,0.0,0.0
B9_P5_M47_L001-Post_P4.364,0.0,0.0,0.0,0.0,0.0
C10_P5_M47_L001-Post_P4.365,0.0,0.0,0.0,0.0,0.0
C11_P5_M47_L001-Post_P4.366,0.8,0.0,0.0,0.0,0.0
C1_P5_M47_L001-Post_P4.367,0.0,0.0,0.0,0.0,0.0
C2_P5_M47_L001-Post_P4.368,0.0,0.0,0.0,0.0,0.0
C3_P5_M47_L001-Post_P4.369,0.0,0.0,0.0,0.0,0.0
C4_P5_M47_L001-Post_P4.370,0.0,0.0,0.0,0.0,0.0
C6_P5_M47_L001-Post_P4.371,0.0,0.0,0.0,7.34,0.0
C7_P5_M47_L001-Post_P4.372,0.0,0.0,0.0,0.0,0.0
C8_P5_M47_L001-Post_P4.373,0.0,0.0,0.0,0.0,0.0
C9_P5_M47_L001-Post_P4.374,0.0,0.0,9.16,0.0,0.0
D10_P5_M47_L001-Post_P4.375,0.0,0.0,0.0,0.0,0.0
D11_P5_M47_L001-Post_P4.376,0.0,0.0,0.0,0.0,0.0
D12_P5_M47_L001-Post_P4.377,0.0,0.0,0.0,0.0,0.0
D1_P5_M47_L001-Post_P4.378,0.0,0.0,0.0,0.0,0.0
D2_P5_M47_L001-Post_P4.379,0.0,0.0,0.0,0.0,0.0
D3_P5_M47_L001-Post_P4.380,0.0,0.0,0.0,0.0,0.0
D4_P5_M47_L001-Post_P4.381,0.0,0.0,0.0,0.0,0.0
D6_P5_M47_L001-Post_P4.382,0.0,0.0,0.0,0.0,0.0
D8_P5_M47_L001-Post_P4.383,0.0,0.0,0.0,0.0,0.0
D9_P5_M47_L001-Post_P4.384,0.0,0.0,0.0,0.0,0.0
E10_P5_M47_L001-Post_P4.385,0.0,0.0,0.0,0.0,0.0
E11_P5_M47_L001-Post_P4.386,0.0,0.0,0.0,0.0,0.0
E12_P5_M47_L001-Post_P4.387,0.0,0.0,0.0,0.0,0.0
E1_P5_M47_L001-Post_P4.388,0.0,0.0,0.0,0.0,0.0
E3_P5_M47_L001-Post_P4.389,0.0,0.0,7.66,0.0,0.0
E4_P5_M47_L001-Post_P4.390,0.0,0.0,0.0,0.0,0.0
E5_P5_M47_L001-Post_P4.391,0.0,0.0,0.0,0.0,0.0
E6_P5_M47_L001-Post_P4.392,0.0,0.0,0.0,0.0,0.0
E8_P5_M47_L001-Post_P4.393,0.0,0.0,0.0,0.0,0.0
F11_P5_M47_L001-Post_P4.394,0.0,0.0,0.0,0.0,0.0
F12_P5_M47_L001-Post_P4.395,0.0,0.0,0.0,0.0,0.0
F1_P5_M47_L001-Post_P4.396,0.0,0.0,0.0,6.24,0.0
F3_P5_M47_L001-Post_P4.397,0.0,0.0,0.0,0.0,0.0
F4_P5_M47_L001-Post_P4.398,0.0,0.0,0.0,0.0,0.0
F5_P5_M47_L001-Post_P4.399,0.0,0.0,0.0,0.0,0.0
F6_P5_M47_L001-Post_P4.400,0.0,0.0,0.0,0.0,0.0
F8_P5_M47_L001-Post_P4.401,0.0,0.0,0.0,0.0,0.0
F9_P5_M47_L001-Post_P4.402,0.0,0.0,0.0,0.0,0.0
G11_P5_M47_L001-Post_P4.403,0.0,0.0,0.0,0.0,0.0
G12_P5_M47_L001-Post_P4.404,0.0,0.0,2.4,0.0,0.0
G2_P5_M47_L001-Post_P4.405,0.0,0.0,0.0,0.0,0.0
G3_P5_M47_L001-Post_P4.406,0.0,0.0,0.0,0.0,0.0
G4_P5_M47_L001-Post_P4.407,0.0,0.0,0.0,0.0,0.0
G5_P5_M47_L001-Post_P4.408,0.0,0.0,0.0,0.0,0.0
G7_P5_M47_L001-Post_P4.409,0.0,0.0,0.0,0.0,0.0
H10_P5_M47_L001-Post_P4.410,0.0,0.0,0.0,0.0,0.0
H11_P5_M47_L001-Post_P4.411,0.0,0.0,0.0,0.0,0.0
H12_P5_M47_L001-Post_P4.412,0.0,0.0,0.0,0.0,0.0
H1_P5_M47_L001-Post_P4.413,0.0,0.0,0.0,0.0,0.0
H2_P5_M47_L001-Post_P4.414,0.0,0.0,0.0,0.0,0.0
H3_P5_M47_L001-Post_P4.415,0.0,0.0,0.0,0.0,0.0
H4_P5_M47_L001-Post_P4.416,0.0,0.0,0.0,0.0,0.0
H5_P5_M47_L001-Post_P4.417,0.0,0.0,0.0,0.0,0.0
H7_P5_M47_L001-Post_P4.418,0.0,0.0,0.0,0.0,0.0
H8_P5_M47_L001-Post_P4.419,0.0,0.0,0.0,0.0,0.0
H9_P5_M47_L001-Post_P4.420,0.0,0.0,0.0,7.53,0.0
A10_P1_MMD1-84A_L001-Post_P5,0.0,0.0,0.0,0.0,0.0
A10_P3_MMD1-84A_L001-Post_P5.1,0.0,0.0,6.2,0.0,0.0
A11_P1_MMD1-84A_L001-Post_P5.2,0.0,0.0,0.0,0.0,0.0
A11_P2_MMD1-84A_L001-Post_P5.3,0.0,0.0,0.0,0.0,0.0
A11_P3_MMD1-84A_L001-Post_P5.4,0.0,0.0,5.04,0.0,0.0
A12_P1_MMD1-84A_L001-Post_P5.5,0.0,0.0,7.94,0.0,0.0
A12_P2_MMD1-84A_L001-Post_P5.6,0.0,0.0,0.0,0.0,0.0
A12_P3_MMD1-84A_L001-Post_P5.7,0.0,0.0,0.0,0.0,0.0
A12_P4_MMD1-84A_L001-Post_P5.8,0.0,0.0,6.6,0.0,0.0
A1_P2_MMD1-84A_L001-Post_P5.9,0.0,0.0,0.0,0.0,0.0
A1_P3_MMD1-84A_L001-Post_P5.10,0.0,0.0,0.0,0.0,0.0
A1_P4_MMD1-84A_L001-Post_P5.11,0.0,0.0,2.32,0.0,0.0
A2_P1_MMD1-84A_L001-Post_P5.12,0.0,0.0,0.0,0.0,0.0
A2_P2_MMD1-84A_L001-Post_P5.13,0.0,0.0,0.0,0.0,0.0
A2_P3_MMD1-84A_L001-Post_P5.14,0.0,0.0,0.0,0.0,0.0
A2_P4_MMD1-84A_L001-Post_P5.15,0.0,0.0,0.0,0.0,0.0
A3_P1_MMD1-84A_L001-Post_P5.16,0.0,0.0,3.84,0.0,0.0
A3_P2_MMD1-84A_L001-Post_P5.17,0.0,0.0,7.42,0.0,0.0
A3_P3_MMD1-84A_L001-Post_P5.18,0.0,0.0,0.0,0.0,0.0
A3_P4_MMD1-84A_L001-Post_P5.19,0.0,0.0,0.0,0.0,0.0
A4_P1_MMD1-84A_L001-Post_P5.20,0.0,0.0,0.0,0.0,0.0
A4_P2_MMD1-84A_L001-Post_P5.21,0.0,0.0,0.0,0.0,2.54
A4_P3_MMD1-84A_L001-Post_P5.22,0.0,0.0,0.0,0.0,0.0
A4_P4_MMD1-84A_L001-Post_P5.23,0.0,0.0,0.0,0.0,0.0
A5_P1_MMD1-84A_L001-Post_P5.24,0.0,0.0,0.0,0.0,0.0
A5_P2_MMD1-84A_L001-Post_P5.25,0.0,0.0,6.82,0.0,0.0
A5_P3_MMD1-84A_L001-Post_P5.26,0.0,0.0,0.0,0.0,0.0
A6_P1_MMD1-84A_L001-Post_P5.27,0.0,0.0,0.0,0.0,0.0
A6_P2_MMD1-84A_L001-Post_P5.28,0.0,0.0,0.0,0.0,0.0
A6_P3_MMD1-84A_L001-Post_P5.29,0.0,0.0,0.0,0.0,0.0
A6_P4_MMD1-84A_L001-Post_P5.30,0.0,0.0,0.0,0.0,0.0
A7_P2_MMD1-84A_L001-Post_P5.31,0.0,0.0,0.0,0.0,0.0
A7_P4_MMD1-84A_L001-Post_P5.32,0.0,0.0,0.0,0.0,0.0
A8_P1_MMD1-84A_L001-Post_P5.33,0.0,0.0,0.0,0.0,0.0
A9_P1_MMD1-84A_L001-Post_P5.34,0.0,0.0,0.0,0.0,0.0
A9_P2_MMD1-84A_L001-Post_P5.35,0.0,0.0,0.0,0.0,0.0
A9_P3_MMD1-84A_L001-Post_P5.36,0.0,0.0,7.54,0.0,0.0
A9_P4_MMD1-84A_L001-Post_P5.37,0.0,0.0,0.0,0.0,3.06
B10_P1_MMD1-84A_L001-Post_P5.38,0.0,0.0,0.0,0.0,0.0
B10_P2_MMD1-84A_L001-Post_P5.39,0.0,0.0,0.0,0.0,0.0
B10_P3_MMD1-84A_L001-Post_P5.40,0.0,0.0,0.0,0.0,0.0
B10_P4_MMD1-84A_L001-Post_P5.41,0.0,0.0,7.07,0.0,0.0
B11_P1_MMD1-84A_L001-Post_P5.42,0.0,0.0,0.0,0.0,0.0
B11_P2_MMD1-84A_L001-Post_P5.43,0.0,0.0,0.0,0.0,0.0
B11_P3_MMD1-84A_L001-Post_P5.44,0.0,0.0,0.0,0.0,0.0
B11_P4_MMD1-84A_L001-Post_P5.45,0.0,0.0,0.0,0.0,0.0
B12_P1_MMD1-84A_L001-Post_P5.46,0.0,0.0,0.0,0.0,0.0
B12_P4_MMD1-84A_L001-Post_P5.47,0.0,0.0,8.95,0.0,0.0
B1_P2_MMD1-84A_L001-Post_P5.48,0.0,0.0,0.0,0.0,0.0
B2_P1_MMD1-84A_L001-Post_P5.49,0.0,0.0,0.0,0.0,0.0
B2_P2_MMD1-84A_L001-Post_P5.50,0.0,0.0,0.0,0.0,0.0
B2_P3_MMD1-84A_L001-Post_P5.51,0.0,0.0,0.0,0.0,0.0
B2_P4_MMD1-84A_L001-Post_P5.52,0.0,0.0,0.0,0.0,0.0
B3_P1_MMD1-84A_L001-Post_P5.53,0.0,0.0,0.0,0.0,0.0
B3_P2_MMD1-84A_L001-Post_P5.54,0.0,0.0,0.0,0.0,2.45
B3_P4_MMD1-84A_L001-Post_P5.55,0.0,0.0,0.0,0.0,0.0
B4_P1_MMD1-84A_L001-Post_P5.56,0.0,0.0,0.0,0.0,0.0
B4_P2_MMD1-84A_L001-Post_P5.57,0.0,0.0,6.54,0.0,0.0
B4_P3_MMD1-84A_L001-Post_P5.58,0.0,0.0,0.0,0.0,0.0
B5_P2_MMD1-84A_L001-Post_P5.59,0.0,0.0,0.0,0.0,5.81
B5_P3_MMD1-84A_L001-Post_P5.60,0.0,0.0,0.0,0.0,4.42
B5_P4_MMD1-84A_L001-Post_P5.61,0.0,0.0,1.88,0.0,0.0
B6_P1_MMD1-84A_L001-Post_P5.62,0.0,0.0,0.0,0.0,0.0
B6_P3_MMD1-84A_L001-Post_P5.63,0.0,0.0,0.0,0.0,0.0
B6_P4_MMD1-84A_L001-Post_P5.64,0.0,0.0,0.0,0.0,0.0
B7_P1_MMD1-84A_L001-Post_P5.65,0.0,0.0,0.0,0.0,0.0
B7_P2_MMD1-84A_L001-Post_P5.66,0.0,0.0,0.0,0.0,0.0
B7_P3_MMD1-84A_L001-Post_P5.67,0.0,0.0,0.0,0.0,0.0
B7_P4_MMD1-84A_L001-Post_P5.68,0.0,0.0,6.54,0.0,0.0
B8_P1_MMD1-84A_L001-Post_P5.69,0.0,0.0,0.0,0.0,0.0
B8_P3_MMD1-84A_L001-Post_P5.70,0.0,0.0,0.0,0.0,0.0
B8_P4_MMD1-84A_L001-Post_P5.71,0.0,0.0,0.0,0.0,4.42
B9_P4_MMD1-84A_L001-Post_P5.72,0.0,0.0,0.0,0.0,0.0
C10_P1_MMD1-84A_L001-Post_P5.73,0.0,0.0,0.0,0.0,0.0
C10_P2_MMD1-84A_L001-Post_P5.74,0.0,0.0,0.0,0.0,0.0
C10_P3_MMD1-84A_L001-Post_P5.75,0.0,0.0,0.0,0.0,0.0
C10_P4_MMD1-84A_L001-Post_P5.76,0.0,0.0,0.0,0.0,0.0
C11_P1_MMD1-84A_L001-Post_P5.77,0.0,0.0,0.0,4.96,7.1
C11_P2_MMD1-84A_L001-Post_P5.78,0.0,0.0,0.0,0.0,0.0
C11_P3_MMD1-84A_L001-Post_P5.79,0.0,0.0,0.0,0.0,0.0
C11_P4_MMD1-84A_L001-Post_P5.80,0.0,0.0,4.59,0.0,0.0
C12_P1_MMD1-84A_L001-Post_P5.81,0.0,0.0,0.0,0.0,0.0
C12_P2_MMD1-84A_L001-Post_P5.82,0.0,0.0,0.0,0.0,0.0
C12_P4_MMD1-84A_L001-Post_P5.83,0.0,0.0,0.0,0.0,0.0
C1_P1_MMD1-84A_L001-Post_P5.84,0.0,0.0,6.23,0.0,0.0
C1_P2_MMD1-84A_L001-Post_P5.85,0.0,0.0,0.0,0.0,0.0
C1_P3_MMD1-84A_L001-Post_P5.86,0.0,0.0,0.0,0.0,0.0
C2_P1_MMD1-84A_L001-Post_P5.87,0.0,0.0,0.0,0.0,0.0
C2_P2_MMD1-84A_L001-Post_P5.88,0.0,0.0,0.0,0.0,0.0
C2_P3_MMD1-84A_L001-Post_P5.89,0.0,0.0,0.0,0.0,0.0
C2_P4_MMD1-84A_L001-Post_P5.90,0.0,0.0,0.0,0.0,0.0
C3_P1_MMD1-84A_L001-Post_P5.91,0.0,0.0,0.0,0.0,0.0
C3_P2_MMD1-84A_L001-Post_P5.92,0.0,0.0,0.0,0.0,0.0
C3_P4_MMD1-84A_L001-Post_P5.93,0.0,0.0,0.0,0.0,0.0
C4_P1_MMD1-84A_L001-Post_P5.94,0.0,0.0,0.0,3.57,0.0
C4_P3_MMD1-84A_L001-Post_P5.95,0.0,0.0,0.0,0.0,0.0
C5_P1_MMD1-84A_L001-Post_P5.96,0.0,0.0,0.0,0.0,0.0
C5_P3_MMD1-84A_L001-Post_P5.97,0.0,0.0,0.0,2.89,8.71
C5_P4_MMD1-84A_L001-Post_P5.98,0.0,0.0,0.0,8.96,0.0
C6_P2_MMD1-84A_L001-Post_P5.99,0.0,0.0,0.0,0.0,6.67
C6_P4_MMD1-84A_L001-Post_P5.100,0.0,0.0,0.0,0.0,0.0
C7_P1_MMD1-84A_L001-Post_P5.101,0.0,0.0,0.0,0.0,0.0
C7_P3_MMD1-84A_L001-Post_P5.102,0.0,0.0,0.0,0.0,0.0
C7_P4_MMD1-84A_L001-Post_P5.103,0.0,0.0,0.0,0.0,0.0
C8_P1_MMD1-84A_L001-Post_P5.104,0.0,0.0,0.0,0.0,0.0
C8_P2_MMD1-84A_L001-Post_P5.105,0.0,0.0,0.0,0.0,0.0
C8_P3_MMD1-84A_L001-Post_P5.106,0.0,0.0,0.0,0.0,0.0
C9_P1_MMD1-84A_L001-Post_P5.107,0.0,0.0,0.0,0.0,0.0
C9_P3_MMD1-84A_L001-Post_P5.108,0.0,0.0,8.82,0.0,0.0
C9_P4_MMD1-84A_L001-Post_P5.109,0.0,0.0,0.0,0.0,0.0
D10_P1_MMD1-84A_L001-Post_P5.110,0.0,0.0,0.0,0.0,3.28
D10_P3_MMD1-84A_L001-Post_P5.111,0.0,0.0,0.0,0.0,0.0
D10_P4_MMD1-84A_L001-Post_P5.112,0.0,0.0,0.0,0.0,0.0
D11_P1_MMD1-84A_L001-Post_P5.113,0.0,0.0,0.0,0.0,0.0
D11_P2_MMD1-84A_L001-Post_P5.114,0.0,0.0,4.99,0.0,0.0
D11_P3_MMD1-84A_L001-Post_P5.115,0.0,0.0,0.0,0.0,0.0
D11_P4_MMD1-84A_L001-Post_P5.116,0.0,0.0,7.09,0.0,0.0
D12_P1_MMD1-84A_L001-Post_P5.117,0.0,0.0,0.0,0.0,0.0
D12_P2_MMD1-84A_L001-Post_P5.118,0.0,0.0,0.0,0.0,0.0
D12_P3_MMD1-84A_L001-Post_P5.119,0.0,0.0,0.0,0.0,7.93
D12_P4_MMD1-84A_L001-Post_P5.120,0.0,0.0,0.0,0.0,3.56
D1_P1_MMD1-84A_L001-Post_P5.121,0.0,0.0,0.0,0.0,0.0
D1_P2_MMD1-84A_L001-Post_P5.122,0.0,0.0,0.0,0.0,0.0
D1_P3_MMD1-84A_L001-Post_P5.123,0.0,0.0,8.97,0.0,0.0
D1_P4_MMD1-84A_L001-Post_P5.124,0.0,0.0,2.42,0.0,0.0
D2_P1_MMD1-84A_L001-Post_P5.125,0.0,0.0,2.48,0.0,0.0
D2_P4_MMD1-84A_L001-Post_P5.126,0.0,0.0,0.0,0.0,5.03
D3_P1_MMD1-84A_L001-Post_P5.127,0.0,0.0,0.0,0.0,5.75
D3_P2_MMD1-84A_L001-Post_P5.128,0.0,0.0,0.0,0.0,0.0
D4_P1_MMD1-84A_L001-Post_P5.129,0.0,0.0,0.0,0.0,0.41
D4_P2_MMD1-84A_L001-Post_P5.130,0.0,0.0,0.0,0.0,0.0
D4_P4_MMD1-84A_L001-Post_P5.131,0.0,0.0,0.0,0.0,1.16
D5_P1_MMD1-84A_L001-Post_P5.132,0.0,0.0,0.0,0.0,0.0
D5_P2_MMD1-84A_L001-Post_P5.133,0.0,0.0,0.0,0.0,0.0
D5_P3_MMD1-84A_L001-Post_P5.134,0.0,0.0,8.12,0.0,0.0
D6_P1_MMD1-84A_L001-Post_P5.135,0.0,0.0,0.0,0.0,0.0
D6_P2_MMD1-84A_L001-Post_P5.136,0.0,0.0,0.0,0.0,0.0
D6_P3_MMD1-84A_L001-Post_P5.137,0.0,0.0,0.0,0.0,0.0
D6_P4_MMD1-84A_L001-Post_P5.138,0.0,0.0,0.0,0.0,0.0
D7_P1_MMD1-84A_L001-Post_P5.139,0.0,0.0,0.0,0.0,0.0
D7_P2_MMD1-84A_L001-Post_P5.140,0.0,0.0,0.0,0.0,7.57
D7_P3_MMD1-84A_L001-Post_P5.141,0.0,0.0,0.0,0.0,0.0
D7_P4_MMD1-84A_L001-Post_P5.142,0.0,0.0,0.0,0.0,0.0
D8_P1_MMD1-84A_L001-Post_P5.143,0.0,0.0,0.0,0.0,0.0
D8_P2_MMD1-84A_L001-Post_P5.144,0.0,0.0,7.6,0.0,0.0
D8_P3_MMD1-84A_L001-Post_P5.145,0.0,0.0,7.67,0.0,0.0
D8_P4_MMD1-84A_L001-Post_P5.146,0.0,0.0,0.0,0.0,0.0
D9_P1_MMD1-84A_L001-Post_P5.147,0.0,0.0,0.0,0.0,0.0
D9_P2_MMD1-84A_L001-Post_P5.148,0.0,0.0,0.0,0.0,0.0
D9_P4_MMD1-84A_L001-Post_P5.149,0.0,0.0,8.05,0.0,8.21
E10_P1_MMD1-84A_L001-Post_P5.150,0.0,0.0,9.3,0.0,0.0
E10_P2_MMD1-84A_L001-Post_P5.151,0.0,0.0,0.0,0.0,0.0
E10_P4_MMD1-84A_L001-Post_P5.152,0.0,0.0,7.51,0.0,0.0
E11_P1_MMD1-84A_L001-Post_P5.153,0.0,0.0,6.38,0.0,0.0
E11_P2_MMD1-84A_L001-Post_P5.154,0.0,0.0,0.0,0.0,0.0
E11_P3_MMD1-84A_L001-Post_P5.155,0.0,0.0,0.0,0.0,0.0
E12_P1_MMD1-84A_L001-Post_P5.156,0.0,0.0,0.0,0.0,0.0
E12_P2_MMD1-84A_L001-Post_P5.157,0.0,0.0,0.0,0.0,0.0
E12_P4_MMD1-84A_L001-Post_P5.158,0.0,0.0,0.0,0.0,0.0
E1_P1_MMD1-84A_L001-Post_P5.159,0.0,0.0,0.0,0.0,0.0
E1_P2_MMD1-84A_L001-Post_P5.160,0.0,0.0,0.0,0.0,0.0
E2_P1_MMD1-84A_L001-Post_P5.161,0.0,0.0,0.0,0.0,0.0
E2_P2_MMD1-84A_L001-Post_P5.162,0.0,0.0,0.0,0.0,1.21
E2_P3_MMD1-84A_L001-Post_P5.163,0.0,0.0,0.0,0.0,0.0
E3_P1_MMD1-84A_L001-Post_P5.164,0.0,0.0,8.08,0.0,8.55
E3_P2_MMD1-84A_L001-Post_P5.165,0.0,0.0,0.0,0.0,0.0
E3_P4_MMD1-84A_L001-Post_P5.166,0.0,0.0,0.0,0.0,0.0
